title,date
Opec Fails To Agree On Export Cuts. ,1988-05-02
Oil Price Sent Into Nosedive. ,1988-05-02
Projects Enable Shell To Use More Local Crude. ,1988-05-17
Menaces Wildlife. Miles To Voluntarily Help State Crews ... ,1988-05-01
The Press-Courier ,1988-05-01
Us Imports Of Crude Oil Rose 24.1 Percent In April From ... ,1988-05-19
Alaska Wilderness. Lobby's Assault Makes No Sense. ,1988-05-28
Commodities: Weekly Review. ,1988-05-02
Commodity Roundup. ,1988-05-05
Failures By Opec Will Continue. To Persist. Robert Mclaughlan,1988-05-02
Oil ,1988-05-12
The Indian Express ,1988-05-07
"Trade Bill Trade-Off. Dems Try To Junk Oil Export Rules, ... ",1988-05-04
Action Against Caltex. ,1988-05-20
Falling Prices Have Triggered A Bootleg Oil Market. ,1988-05-22
Will Opec Turn To Sand? ,1988-05-05
New Sunday Times ,1988-05-13
Blood Donors Needed. ,1988-05-06
Sydney: Prices Close Weak. ,1988-05-04
Sydney Market Weaker. ,1988-05-04
Is There A Cure For Africa's Foreign Debts? ,1988-05-29
Iraq Jets Fire On Tankers Carrying Iranian Oil. ,1988-05-01
The Southeast Missourian ,1988-05-02
Refinery Explosion Kills 1. Oil Prices Leap Due To Loss Of 1 ... ,1988-05-06
Exxon Reports Earnings. ,1988-05-20
Iraqi Jets Bomb Huge Tankers At Iran Oil Terminal. ,1988-05-15
4 Missing In Refinery Explosion ,1988-05-06
Rats Trade Bill Veto Ton Trade Bill. Throat Nino. ,1988-05-04
Inflation Lear. ,1988-05-14
The Victoria Advocate ,1988-05-14
Search For Men Continues After Refinery Explosion ,1988-05-07
Scale Down Inflation Fears. ,1988-05-14
4 Missing Men Hunted At Louisiana Refinery. ,1988-05-07
Oil Prices Drift Lower. ,1988-05-29
Beaver Country Times ,1988-05-08
New Oil Cartel Urged. ,1988-05-11
The Robesonian ,1988-05-08
Oil Prices Change Little. ,1988-05-25
Salomon Expands Its Oil Involvement. ,1988-05-05
'Cream Of The Crop Judged. Former Director Of The Southern ,1988-05-24
Democrats Fight. Veto Of Trade Hill. ,1988-05-03
"Oil Prices Dip, Trade Slow. ",1988-05-28
Ultramar Better Than Expected. ,1988-05-12
House Drops Alaska Oil Clause. ,1988-05-05
Wholesale Preaching. ,1988-05-12
Revised Upward. ,1988-05-19
World Oil Prices Plunge. ,1988-06-30
Opec Seeks Solutions To Oil Glut. ,1988-06-11
Reading Eagle ,1988-07-01
Saudis Increase Discounts To Some Buyers In Europe. ,1988-06-25
Investigators Seek Cause Of Oil Tank Fire. By Thomas Wills. ,1988-06-14
Excess Crude. Drops Energy Futures. ,1988-06-28
Oil Prices On Decline. ,1988-06-25
Saudi Link To Texaco May Help Stabilize Oil Prices. ,1988-06-19
Oil Prices Slip Below $15 A Barrel. ,1988-07-01
Oil Refunds Available. ,1988-06-17
Dpec Extends: Urrent Quota Agreement. ,1988-06-15
Kuwait Would Consider Exceeding Opec Quota. ,1988-06-15
"Opec Nations, Except Iraq, Agree To Extend Oil Production ... ",1988-06-14
Crude Oil. Imports Grow. ,1988-06-17
Oversupplied Market Leads To Drop In Oil Prices. ,1988-06-22
Opec Countries Eye Change In Production Quotas. ,1988-06-09
Kuwait Warns Opec It May Hike Output. ,1988-06-15
Warning ,1988-06-02
"Victoria, Texas, 77901, Oil Group Adjourns For Informal Talks. ",1988-06-13
Oil Cartel Expected To Focus On Internal Issues. ,1988-06-08
Opec Extends Status Quo For Six Months. Million Barrels A ... ,1988-06-15
Boca Raton News ,1988-06-15
Why Forward Planning Important For Oil Firms. ,1988-06-08
Saudi Arabia Clinches $2 Billion Joint Venture Deal With Texaco,1988-06-20
Saudis Accept Texaco Partnership. ,1988-06-17
Business.. Saudis Accept Texaco Partnership. ,1988-06-16
Texaco Says It May Sell Refineries To Saudi Arabia. ,1988-06-16
Crude Oil Prices Plunge. ,1988-07-01
Oil Price: Less Than Us18. ,1988-06-17
Opec Quota Is Extended Six Months. ,1988-06-15
Opec Wants Unity. ,1988-06-12
Consensus Urged For Oil Cartel. ,1988-06-11
Opec Told To Set Aside Differences. ,1988-06-12
International Boost For Indonesia's Petro Chemical Industry. ,1988-06-21
Lower Crude. Un Oil Prices Help Cool Inflation ,1988-07-01
Opec Aims For Accord On Output Levels. ,1988-06-15
Opec Oks Quota Extension ,1988-06-15
Oil Rates Slip On Opec Move. ,1988-06-16
Are There. Many Kinds Of Oils? ,1988-06-22
Opec Chief Urges Members Ignore Differences. ,1988-06-12
May Burn Off Oil Spill. ,1988-06-29
Farm Oil Refund. ,1988-06-16
Ask Andy. ,1988-06-22
Summer Car Care; Ass. Lube And Oil Key To Car's Lonj. ,1988-06-22
Sl Refinery Observes 40th Anniversary. ,1988-06-10
Are There Many Kinds Of Oils? ,1988-06-24
Opec Set To Grapple With Oil Glut. Production Cuts. Prices ... ,1988-06-11
New York. ,1988-07-01
Opec Heads Discuss Quotas At Meeting. ,1988-06-13
New Spirit Could Ease Opec Woes. ,1988-06-18
Pumice Assures Smooth Wood Surface. ,1988-06-10
On The House. ,1988-06-11
Problems Among Oil Leaders Could Cut Price $2 A Barrel. By ,1988-06-11
Sydney: Shares Fall Sharply. ,1988-06-29
"Grain Futures Soar, Meat Futures Plunge. ",1988-06-16
Crude Oil Production ,1988-06-01
"Jane M. Smith Of Morgantown, Using Pumice Can Give That ",1988-06-12
Repeal This Obsolete Oil Tax. ,1988-06-21
Opec Discord May Bring Price Cut. ,1988-06-11
Oil Glut Tops Opec Agenda. ,1988-06-10
Reps Take A Breather. ,1988-06-13
Opec Nations Move Toward New Price War. ,1988-06-13
"Texaco, Saudis Announce Venture. ",1988-06-19
Pittsburgh Post-Gazette ,1988-06-09
Ashland Oil Image Being Damaged. Servers Say Ashland Has An ,1988-06-13
Opec Likely To Focus On Quotas. ,1988-06-08
"Despite Higher Demand, Oil Accord Seems Unlikely As New Opec ",1988-06-09
Rural Gas Prices Getting Scrutiny. ,1988-06-22
"Ithout New Quota System. Tioned Another Minister, Asked ... ",1988-06-13
Gas Futures On Increase. ,1988-06-23
Il Prices Recover Recover From Early Slump. ,1988-06-22
Il Prices Recover Rom Early Slump. ,1988-06-23
Oil Prices Take Plunge. ,1988-06-21
Drought Causes No Water Woes In City. ,1988-06-24
Texaco To Sell Major Oil Stake To Saudis. ,1988-06-16
"Texaco, Raider Battle. ",1988-06-17
Opec Opts To Retain Current Output Levels. ,1988-06-16
Reading Eagle ,1988-06-11
Wholesale Prices Rise In May. ,1988-06-10
Business Texaco's Saudi Deal Could Squeeze Icahn Out. ,1988-06-17
Saudis To Pay $800 Million For Texaco Refining. ,1988-06-16
Texaco And Saudi Arabia Agree To Joint Oil Venture. ,1988-06-17
Counter Trade May Be On The Decline. ,1988-06-06
Oil Firm Faces $20 Mil Ion Fine. ,1988-06-17
The Junction City Daily Union ,1988-06-14
Pittsburgh Post-Gazette ,1988-06-21
Total To Expand Exploration Activities In Indonesia. ,1988-06-25
Fair Site Dedication July 17. ,1988-06-30
Wholesale-Level Inflation Rose In May. ,1988-06-11
Reading Eagle ,1988-06-03
Reuters ,1988-06-04
Oil Price Gains Vanishing. ,1988-06-16
Bond Prices Higher. ,1988-06-14
International Opec Puts Off Meeting To June 11. ,1988-06-03
Tanker Set Afire By Iranian Bahrain Blamed For Mining The ... ,1988-06-14
'Oil Prices Down As Buyers Depart. ,1988-06-19
Ocala Star-Banner ,1988-06-21
Oil Prices Decline. ,1988-06-24
Verdict Appealed. ,1988-06-22
Commodity Roundup. ,1988-06-24
Commodity Roundup. ,1988-06-10
The Sydney Morning Herald ,1988-07-01
Ashland Asks Reversal Of Award To Ex-Officers. ,1988-06-22
Texaco Emerged From Bankruptcy Court Protection In April. ,1988-06-16
New Straits Times ,1988-06-14
"Overseas Earnings Erase Trade Retail Sales, Industrial ... ",1988-06-14
Barometers Also Hit Post-Crash Highs. ,1988-06-15
Petroleum Futures. Tuesday Open High Low Settle Ch Crude Oil,1988-06-22
Petroleum Futures. ,1988-06-14
"Oilfield To Produce By Late 1990, Says Bulletin ",1988-06-02
The Age ,1988-08-24
More Than M79 M Spent On Environment. ,1988-08-27
Consumer Goup Says Gas Prices Are Too High. ,1988-08-09
Rollback Effective. ,1988-08-17
Manila Standard ,1988-08-14
Oil Refiners Adapt To Market Changes. ,1988-08-29
Schenectady Gazette ,1988-08-30
The Indian Express ,1988-08-16
Gas Prices Raise To 3-Year High. ,1988-08-04
Cease-Fire Plan Fuels Oil Prices. ,1988-08-09
Oil Prices Climb On Opec Rumor ,1988-08-20
International Businesss? Finance. Oil Prices Likely To Go Up ,1988-08-01
Gulf War: Oil Boom Sparked It And Doused It. ,1988-08-05
"Am Am Gazette, Thursday, August. I No If. It In Ill Ll. ... ",1988-08-18
Warning ,1988-08-25
Gulf War: Oil Boom Sparked It And Doused It. ,1988-08-04
Asean Oil Exporters: Competition Unfair. ,1988-08-24
Social Security? Many People Only Know. ,1988-08-07
Ellensburg Daily Record ,1988-08-30
Billion Texaco Settlement Finalized. ,1988-08-30
Caltex Seeks Gov't Refund. ,1988-08-25
Warning ,1988-08-25
Pemex Announces Plan To Raise Some Oil Prices. ,1988-08-20
Ceasefire Can Help Raise Oil Prices. ,1988-08-22
Opec Confesses It Is One Cause Of Low Oil. On Prices. ,1988-08-04
Change Of Seasons Hits Oil Futures Prices. ,1988-08-11
Oil Group Denies Charge. ,1988-08-09
Oil Demand Unlikely To Reduce Glut. ,1988-08-17
Gulf Truce Spawns Rise In Oil Price. ,1988-08-10
Mexico To Raise. Oil Prices For West. ,1988-08-21
Oil Futures Decline; Inventory Hike Expected. ,1988-08-24
New Straits Times ,1988-08-10
Japanese Trade Surplus Goes Up Again ,1988-08-10
'New Era Is Just Another Giveaway. ,1988-08-06
Texaco To Pay State For Oil Overcharges. ,1988-08-31
Opec Report Pushes Oil Prices Down Sharply. ,1988-08-26
Mexico Raises Oil Price To Us. ,1988-08-22
Marvellous Recovery. From Twin Deficits To Twin Surpluses. ,1988-08-31
New Straits Times ,1988-08-11
Chubb Lawyers Meet. ,1988-08-17
Oil Futures Prices Down In Advance Of Report. ,1988-08-17
2 Koreas To Resume Negotiations Again Monday. ,1988-08-21
Irish ,1988-08-07
Earth Sake. ,1988-08-13
Oil Futures Prices Go Up In Sporadic Trading Day. ,1988-08-27
Oil Prices Down Anew. ,1988-08-27
Group Says Gas Prices Too High. ,1988-08-10
Opec Pricing Panel Faces Uphill Fight Against Glut. ,1988-08-03
Headlines And Market Action ,1988-08-12
Probe On Oil Companies Alleged Tax Evasion Set. ,1988-08-13
Texaco Settlement Ok'd. ,1988-08-29
Crude Oil Production ,1988-08-03
Us Approves Texaco Payment. ,1988-08-30
Berry's World. ,1988-08-29
Looking For Some Market Action? Just Wait For The Next Headline!,1988-08-06
"Drilling Started To See If Paris, City Of Light, Sits On ... ",1988-08-07
Tanker Oil ,1988-08-25
Oil Price Rollback. ,1988-08-11
Oil Futures Prices Climb. ,1988-08-15
Expected Tax Repeal May Boost Optimism. ,1988-08-05
Mexico Oil Prices In Hemisphere Rise. ,1988-08-21
Mexican Oil Monopoly To Raise Prices Soon ,1988-08-21
Mexican Oil Monopoly To Raise Prices Soon ,1988-08-22
Oil Prices Surge On News Of Cease-Fire. ,1988-08-09
The Sydney Morning Herald ,1988-08-05
Cease-Fire Fuels Oil Futures Prices. ,1988-08-09
Oil Rigs Spring Up In Paris. ,1988-08-09
Iran-Iraq Cease-Fire Lifts Oil Prices. ,1988-08-09
Oil Prices Up After Gulf News. ,1988-08-09
Oil Prices Surge On Gulf News. ,1988-08-09
Oil Prices Surge. ,1988-08-10
Barge Spills Oil Off Coast Of Mississippi. ,1988-08-11
Ruptured Barge Losing Oil Off Mississippi Coast. ,1988-08-11
Paris-Teheran Ties Warming. ,1988-08-21
"After Rise, Oil Prices Fall. ",1988-08-09
Non-Opec Ready For Cuts: Oil Chief. ,1988-08-08
Texaco To Pay Us. ,1988-08-30
Texaco To Pay Us. Billion ,1988-08-30
Deal With Texaco. ,1988-08-30
Texaco Payments Ok'd. ,1988-08-29
Nasa Loads Satellite Aboard Space Shuttle. ,1988-08-30
Pollutants Study Of Plant Move May Delay Poses Zoe Reprieve ,1988-08-17
I Settleient. Approved ,1988-08-30
Texaco Payments Ok'd. ,1988-08-30
Texaco Settlement. ,1988-08-29
Barge Releases Oil Into Gulf Of Mexico. ,1988-08-12
Energy Group Says Gas Prices Too High. ,1988-08-10
"Uil Futures Uip. Amid Opec, Inventory Woes. ",1988-08-05
Output May Be Cut By One Mil Bpd: Opec Chief. ,1988-08-16
New Straits Times ,1988-08-04
Oil Production Cut Is Predicted J. ,1988-08-16
Oil Prices Surge. ,1988-08-09
Cease-Fire Announcement Boosts Oil Future Prices. ,1988-08-09
Oil Prices Are Inching. Up Moved Up. ,1988-08-21
Senior Internal Auditor ,1988-08-20
Guingona Seeks Further Rollback In Oil Prices. ,1988-08-23
Gushers And Dusters. Oil Well Completed. Jackson County. ,1988-08-14
Demand For Oil Declines In July. ,1988-08-17
Oil Prices Close Higher. ,1988-08-23
Around The Nation ,1988-08-09
Non-Opec Producers Still Willing To Curb Output'. ,1988-08-08
Oil Futures Prices Drop. ,1988-08-13
"Gas Prices Are Too High, Consumer Group Charges. ",1988-08-10
Prices Mixed. ,1988-08-10
New Big Oil Discovery In North Sea. ,1988-08-11
Petronas Awarded $840m Loan By Japanese Govt. ,1988-08-12
Hayden Vows To Support Prison Plan ,1988-08-31
New Big Oil Discovery In North Sea. ,1988-08-11
Soybean Futures Hit 12-Week Low. ,1988-08-24
Ruptured Barge Spills Oil Off Mississippi. ,1988-08-12
Schenectady Gazette ,1988-10-24
State Official. Savs 18-Cent Drop Possible As Fuel Oil ... ,1988-10-07
Oil Companies See Downstream Gains. ,1988-10-24
Crude Oil Prices Fall To Two-Year Low. ,1988-10-06
Oil Production Down In Us. ,1988-10-20
Home Oil Prices Have Dropped Sharply. ,1988-10-12
Oil Firms Report Increased Profits. ,1988-10-25
Pair Guilty In Scheme To... ,1988-10-06
Countertrade To Expand Iraq-Malaysia Trade. ,1988-10-15
Oil Price Slide Reflects Opec. ,1988-10-01
Gas Prices Stay Stable Despite Oil's Slide. ,1988-10-04
To Keep High Oil Output. ,1988-10-10
Crude Oil Prices Take Jump To More Than $14 A Barrel. ,1988-10-13
Crude Oil Prices Fall To Two-Year Low. ,1988-10-05
Gold ,1988-10-20
Saudis Seek Oil Cuts. ,1988-10-10
Saudi Arabia Warns Opec It May Step Up Oil Output. ,1988-10-06
Schenectady Gazette ,1988-10-01
Saudis Want Opec To Cut Oil Production ,1988-10-10
Saudis Find Oil Price Accord Elusive Goal. ,1988-10-10
Research Facility Going Strong Despite Prices. ,1988-10-02
Commodities ,1988-10-12
Arabia Calls For Oil Reductions. ,1988-10-10
Oil Prices Decline After Opec Meetings. ,1988-10-25
"Rude Oil Prices Steady, Outlook. Still Bearish. ",1988-10-05
"Premium Gasoline. Little Value For Your Money, Study Shows. ",1988-10-06
Saudis Warn Oil Price Accord Must Precede Pumping Letup. ,1988-10-10
Commodities ,1988-10-04
Pemex Drops Oil Prices. ,1988-10-05
Saudis Urge Oil-Production Cuts. ,1988-10-10
Premium Gas Boondoggle. ,1988-10-27
Crude Oil's Sharper Price Moves. ,1988-10-16
Oil Market May Adjust. ,1988-10-27
Oil Market May Adjust. ,1988-10-27
Gulf Oil Cartel Seeks To Raise Ailing Prices. ,1988-10-15
Is Premium Unleaded Gas A... ,1988-10-20
In Washington Premium Boondoggle In Gas. ,1988-10-17
Oil Prices Drop Below $13. ,1988-10-06
Oil Plunges Below $13 Per Barrel. ,1988-10-06
Crude Oil Prices Seesaw. ,1988-10-12
Iraq's Rejection Of Quotas Deals Blow To Crude Prices. ,1988-10-25
Good Reasons For A Tax. ,1988-10-17
World Oil Prices Continue Sharp Decline. ,1988-10-05
Altos Art Tricks. To Ha. Lost Tot. ,1988-10-10
Soybean Demand Boosted. ,1988-10-05
Gold Down Slightly As American Oil Falls To 2-Year Lows. New ,1988-10-01
Premium Boondoggle In Gas. ,1988-10-09
Oil Tax Cut! Not. On Yet'. ,1988-10-14
Decline In Prices Has Oil Producers Worried. ,1988-10-06
"Opec Cut In Oil Production Expected, Top Ministers Say. ",1988-10-23
Life On Oil Platform Far From Boring. ,1988-10-09
Opec Violations Point To Crisis In Oil Prices. ,1988-10-31
"Linstock, Fettle. ",1988-10-21
Local Governments To Feel Oil Price Pinch. ,1988-10-06
Oil Companies Reap Profits. ,1988-10-26
Heating Oil Prices Down. ,1988-10-12
Indonesia To Import Iraqi Oil. ,1988-10-05
Oil Below $13 Barrel: We're In A Price War'. ,1988-10-05
Oil Prices Fall As Production Fears Increase. ,1988-10-06
Crude Oil Futures Mixed In Dull Trading. ,1988-10-27
Analysts Expect Oil Prices To Drift Lower. ,1988-10-07
Agriculture ,1988-10-18
Copper Surges On Supply Fears. ,1988-10-15
Oil Crisis? What Oil Crisis? ,1988-10-23
Tokyo Fails To Sam Tumble. I Reuters Tho Gain Curbs; Prices,1988-10-25
The News-Journal ,1988-10-13
Daytona Beach Sunday News-Journal ,1988-10-19
Oil Prices Fall; Factory Orders Surge. ,1988-10-04
West Asia Crude Below $26.50 A Barrel. ,1988-10-26
Price Drops Leave Producers With The Oil Barrel Blues. ,1988-10-30
Commodities: Weekly Review. ,1988-10-10
Low Oil Prices Hit Third World. ,1988-10-25
Future Prices For Oil Down To 2-Year Low. ,1988-10-06
"Reduce Oil Output To Agreed Levels, Saudis Implore Opec. ",1988-10-11
Nation ,1988-10-26
Oil Prices Surge On Buying Rush. ,1988-10-20
Oil Prices Continue Slide. ,1988-10-06
Anthony Harrigan Energy Policy The Highest Priority. ,1988-10-06
Markets Comm Odity Roundup. ,1988-10-22
"Slipping On Oil Glut. Us Economy. Thrives, Management In ... ",1988-10-30
Oil Prices React To Panic. ,1988-10-01
Oil Prices React To Panic. ,1988-10-01
Editorial Lower Prices And Planning. ,1988-10-11
Slight Drop In Oil Prices. ,1988-10-04
Opec Breakdown Signaled With Plummet Of Oil Futures. ,1988-10-01
Oil Prices Post Chicago Board Investigating Increase Biggest ,1988-10-25
"Tenneco Sells Its Oil, Gas Subsidiary In Biggest Auction By ... ",1988-10-11
New Role For Once-Powerful Opec: Small Fish In A. Big Pond. ,1988-10-02
Saudi Arabia To Remain In Opec. Riyadh Denies Quit... ,1988-10-11
Oil Prices Mixed In Dull Trading. ,1988-10-27
Oil Slips Below $1 A Barrel. ,1988-10-06
Mexico Hits Opec On Glut. ,1988-10-10
Oil Prices Continue Climb. ,1988-10-18
Gas Prices Drop A Cent In 2 Weeks. ,1988-10-10
Oil Futures Drop. ,1988-10-06
"Heating Oil, Gas Prices Defy Reason, Tradition ",1988-10-21
Letters To The Editor: ,1988-10-02
"Opec, Oil Companies Now Small Fish In Big Pond. ",1988-10-07
Copper Expected To Go Higher. ,1988-10-20
Hungary Opens Up. ,1988-10-06
Petroleum Research Continues. ,1988-10-02
Petroleum Research Ill Continues. ,1988-10-02
Saudis Issue Threat To Raise Oil Output. ,1988-10-05
Crude Rebounds Above $14. ,1988-10-12
Banker Cites Texas Crisis To Rotarians. ,1988-10-30
Cocoa Futures Prices Surge. ,1988-10-06
No More Oil Discount. ,1988-10-17
Premium ,1988-10-25
Lakeland Ledger ,1988-10-25
Price Drop Isn't Hurting Oil Research. ,1988-10-30
Crude Oil Prices Plunge In Heavy Selling. ,1989-01-24
Birds Part Of... ,1989-01-15
"Oil Spills Continue To Foul Waters, Kill Birds. ",1989-01-14
The Indian Express ,1989-01-19
The Indian Express ,1989-01-08
Analysts Skeptical About Opec Pact. ,1989-01-12
Cabinet Set To Cut Bass Strait Oil Excise. ,1989-01-24
"Oil Prices Up, But Is Opec On The Rebound? ",1989-01-12
Oil Prices Increase Speed Surprising. ,1989-01-12
"Oil Jumps, But Analysts Remain Skeptical. ",1989-01-11
Oil Prices Increase Faster Than Expected. By The Press. ... ,1989-01-12
Analysts Not Sure About Success Of Oil Prices. ,1989-01-15
Latest Accident... May Rekindle... Environmentalism.. Oil ... ,1989-01-15
Analysts Doubtful Of Oil Cartel Accord. ,1989-01-12
"The Victoria Advocate, Thursday. January 12.19 Oil Analysts ... ",1989-01-12
Oil Prices Making Comeback After Opec Production Cuts West ,1989-01-11
"Is Oil Pact Holding Up? Climb, Prices Two Opec. Price Per ... ",1989-01-12
Ellensburg Daily Record ,1989-01-06
"Is Oil. Pact Holding. Up? Prices Climb, But Two Opec Nations ",1989-01-13
Vai Any. Tore Oil In Ir. ,1989-01-19
"Oil Jumps, But Analysts Have Doubts. ",1989-01-12
Near Inland Bird Sanctuary. ,1989-01-13
Analysts Doubt Pumped Up Prices For Oil Will Last. ,1989-01-11
More Crude Oil. Birds Are Found. ,1989-01-02
Surging Oil Prices Fuel Opec Accord. ,1989-01-12
"Low Crude Prices Cut Mobil, Chevron And Exxon Profits. ",1989-01-26
Crude Oil Prices Firmer. ,1989-01-04
Shell Earnings Decline. ,1989-01-26
Tight Sweet Crude Means Higher Prices. ,1989-01-17
Commodities: Review. ,1989-01-30
Premium Boondoggle In Gas. ,1989-01-11
Crude Oil Prices Drop... On A Barrel. ,1989-01-24
"Saudis Reportedly Have More Oil, Gas. ",1989-01-10
Boca Raton News ,1989-01-16
In Oil Puzzling To Analysts. ,1989-01-12
